url,title,search
https://www.familysearch.org/search/catalog/465381?availability=Family%20History%20Library,"Reformed Dutch Church, Hillsdale, Columbia, New York computer printout; births or christenings, 1776-1849",https://www.familysearch.org/search/catalog/465381?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/466324?availability=Family%20History%20Library,"Reformed Dutch Church, Clarkstown Twp., Rockland, New York computer printout; births or christenings, 1795-1849",https://www.familysearch.org/search/catalog/466324?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/466431?availability=Family%20History%20Library,"First Presbyterian Church, Babylon, Suffolk, New York computer printout; births or christenings, 1798-1857",https://www.familysearch.org/search/catalog/466431?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/530554?availability=Family%20History%20Library,"Names of black babies born to slaves in Vernon, New York",https://www.familysearch.org/search/catalog/530554?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/5391?availability=Family%20History%20Library,"Reformed Church, Gallatin, New York computer printout; births and christenings, 1748-1875",https://www.familysearch.org/search/catalog/5391?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/59823?availability=Family%20History%20Library,"Vital records of Niskayuna Reformed Church, Schenectady, N.Y., 1783-1861",https://www.familysearch.org/search/catalog/59823?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/655708?availability=Family%20History%20Library,"Vital records of Wynantskill Reformed Church, Rensselaer County, New York, 1794-1889 — FamilySearch.org",https://www.familysearch.org/search/catalog/655708?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/7091?availability=Family%20History%20Library,"Lutheran Church, West Sand Lake, Rensselaer, New York computer printout; births or christenings, 1784-1868",https://www.familysearch.org/search/catalog/7091?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/8566?availability=Family%20History%20Library,"First Congregational Church, Westmoreland, Oneida, New York computer printout, births or christenings, 1792-1821",https://www.familysearch.org/search/catalog/8566?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/8607?availability=Family%20History%20Library,"Graham and United Presbyterian Church, Pine Bush, Orange, New York computer printout; births or christenings, 1794-1857",https://www.familysearch.org/search/catalog/8607?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/87241?availability=Family%20History%20Library,"Parish registers, 1760-1910",https://www.familysearch.org/search/catalog/87241?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/9116?availability=Family%20History%20Library,"Associated Reformed Presbyterian Church, Graham, Orange, New York computer printout; births or christenings, 1797-1857",https://www.familysearch.org/search/catalog/9116?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/9776?availability=Family%20History%20Library,"West Copake, New York Church record printout; births and christenings, 1783-1875",https://www.familysearch.org/search/catalog/9776?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/9780?availability=Family%20History%20Library,"Reformed Church, Germantown, New York computer printout; births and christenings, 1729-1875",https://www.familysearch.org/search/catalog/9780?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/9792?availability=Family%20History%20Library,"Reformed Church, Claverack, New York computer printout; births and christenings, 1727-1875",https://www.familysearch.org/search/catalog/9792?availability=Family%20History%20Library
https://www.familysearch.org/search/catalog/9817?availability=Family%20History%20Library,"St. Thomas Lutheran Church, Churchtown, New York computer printout; births and christenings, 1760-1869",https://www.familysearch.org/search/catalog/9817?availability=Family%20History%20Library
