,year,source,target
688,1809,Jacob  Holtzel,Christina  Holtzel
705,1809,Stophel  Ruby,Eliesabetha  Clary
705,1809,Regina  Ruby,Eliesabetha  Clary
705,1809,Johannes  Clary,Eliesabetha  Clary
688,1809,Michael  Dellinger,Eliesabetha  Dellinger
704,1809,Adam  Attich,Eliesabetha  Dosch
700,1809,Heinrich  Hammer,Eliesabetha  Hersche
700,1809,Magdalena  Hammer,Eliesabetha  Hersche
690,1809,Heinrich  Lipphard,Eliesabetha  Lipphard
708,1809,Peter  Manges,Eliesabetha  Manges
540,1809,Georg  Oberdorff,Eliesabetha  Oberdorff
690,1809,Heinrich  Lipphard,Eliesabetha  Oberdorff
540,1809,Anna Maria Oberdorff,Eliesabetha  Oberdorff
690,1809,Eliesabetha  Lipphard,Eliesabetha  Oberdorff
709,1809,Friedrich  Miller,Eliesabetha  Paul
709,1809,Sussana  Miller,Eliesabetha  Paul
709,1809,Adam  Paul,Eliesabetha  Paul
691,1809,Georg  Young,Eliesabetha  Young
693,1809,Jacob  Imheiser,Friedrich  Miller
693,1809,Magdalena  Imheiser,Friedrich  Miller
698,1809,Peter  Clary,Georg  Liebenknecht
698,1809,Juliana  Clary,Georg  Liebenknecht
702,1809,Conrad  Bebersen,Georg  Oberdorff
702,1809,Catharina  Bebersen,Georg  Oberdorff
539,1809,Friedrich  Pfaff,Georg  Pfaff
539,1809,Anna Margaret Pfaff,Georg  Pfaff
699,1809,Johannes  Abel,Heinrich  Kleyn
699,1809,Catharina  Abel,Heinrich  Kleyn
701,1809,Jacob  Dellinger,Jacob  Dellinger
701,1809,Regina  Dellinger,Jacob  Dellinger
688,1809,Michael  Dellinger,Jacob  Holtzel
688,1809,Eliesabetha  Dellinger,Jacob  Holtzel
691,1809,Georg  Young,Jacob  Leber
691,1809,Eliesabetha  Young,Jacob  Leber
694,1809,George  Gohn,Jacob  Lipphard
694,1809,Magdalena  Gohn,Jacob  Lipphard
703,1809,Jacob  Smith,Jacob  Smith
703,1809,Rusy  Smith,Jacob  Smith
705,1809,Stophel  Ruby,Johannes  Clary
705,1809,Regina  Ruby,Johannes  Clary
541,1809,Adam  Schenberger,Johannes  Gilbert
706,1809,Daniel  Oberdorff,Johannes  Gilbert
541,1809,Catharina  Schenberger,Johannes  Gilbert
706,1809,Catharina  Oberdorff,Johannes  Gilbert
692,1809,Andries  Gilbert,Johannes  Schonberger
708,1809,Peter  Manges,Johannes  Schonberger
692,1809,Anna Maria Gilbert,Johannes  Schonberger
708,1809,Eliesabetha  Manges,Johannes  Schonberger
698,1809,Peter  Clary,Juliana  Clary
707,1809,Johannes  Kauffelt,Juliana  Weber
707,1809,Sussana  Kauffelt,Juliana  Weber
694,1809,George  Gohn,Magdalena  Gohn
700,1809,Heinrich  Hammer,Magdalena  Hammer
693,1809,Jacob  Imheiser,Magdalena  Imheiser
697,1809,Jacob  Liebenknecht,Magdalena  Liebenknecht
696,1809,Michael  Ziegler,Magdalena  Ziegler
696,1809,Michael  Ziegler,Magdalena  Ziegler
696,1809,Magdalena  Ziegler,Magdalena  Ziegler
696,1809,Michael  Ziegler,Magdalena  Ziegler
689,1809,Georg  Voth,Margretha  Holtzel
689,1809,Sussana  Voth,Margretha  Holtzel
706,1809,Daniel  Oberdorff,Maria  Gilbert
706,1809,Catharina  Oberdorff,Maria  Gilbert
706,1809,Johannes  Gilbert,Maria  Gilbert
697,1809,Jacob  Liebenknecht,Michael  Kauffelt
697,1809,Magdalena  Liebenknecht,Michael  Kauffelt
696,1809,Michael  Ziegler,Michael  Ziegler
696,1809,Magdalena  Ziegler,Michael  Ziegler
704,1809,Adam  Attich,Peter  Abel
704,1809,Eliesabetha  Dosch,Peter  Abel
701,1809,Jacob  Dellinger,Regina  Dellinger
701,1809,Jacob  Dellinger,Regina  Dellinger
701,1809,Regina  Dellinger,Regina  Dellinger
701,1809,Jacob  Dellinger,Regina  Dellinger
695,1809,Jacob  Neff,Regina  Neff
705,1809,Stophel  Ruby,Regina  Ruby
703,1809,Jacob  Smith,Rusy  Smith
703,1809,Jacob  Smith,Rusy  Smith
703,1809,Rusy  Smith,Rusy  Smith
703,1809,Jacob  Smith,Rusy  Smith
697,1809,Jacob  Liebenknecht,Sophia  Kauffelt
697,1809,Magdalena  Liebenknecht,Sophia  Kauffelt
697,1809,Michael  Kauffelt,Sophia  Kauffelt
707,1809,Johannes  Kauffelt,Sussana  Kauffelt
709,1809,Friedrich  Miller,Sussana  Miller
693,1809,Jacob  Imheiser,Sussana  Miller
693,1809,Magdalena  Imheiser,Sussana  Miller
693,1809,Friedrich  Miller,Sussana  Miller
689,1809,Georg  Voth,Sussana  Voth
721,1810,Johannes  Schonberger,Andrew  Gilbert
721,1810,Catharina  Schenberger,Andrew  Gilbert
713,1810,Georg  Ziegler,Andries  Gilbert
713,1810,Dorothea  Ziegler,Andries  Gilbert
727,1810,Heinrich  Dellinger,Anna  Meyer
727,1810,Sophia  Dellinger,Anna  Meyer
727,1810,Johannes Gilbert ,Anna  Meyer
546,1810,Daniel  Clary,Barbara  Clary
546,1810,Daniel  Clary,Barbara  Hausman
546,1810,Barbara  Clary,Barbara  Hausman
546,1810,Christian  Hausman,Barbara  Hausman
710,1810,Johannes  Clary,Barbara  Lehmann
710,1810,Eliesabetha  Clary,Barbara  Lehmann
710,1810,Ludwich  Lehmann,Barbara  Lehmann
545,1810,Johannes  Abel,Catharina  Abel
717,1810,Georg  Weimer,Catharina  Dellinger
729,1810,Johannes  Pfaff,Catharina  Dellinger
717,1810,Christina  Weimer,Catharina  Dellinger
729,1810,Eliesabetha  Pfaff,Catharina  Dellinger
717,1810,Joseph  Dellinger,Catharina  Dellinger
729,1810,Joseph  Dellinger,Catharina  Dellinger
544,1810,Philip  Jacobs,Catharina  Geipp
544,1810,Catharina  Jacobs,Catharina  Geipp
544,1810,Heinrich  Geipp,Catharina  Geipp
544,1810,Philip  Jacobs,Catharina  Jacobs
564,1810,Heinrich  Kleyn,Catharina  Kleyn
565,1810,Heinrich  Kleyn,Catharina  Kleyn
542,1810,Georg  Lieberknecht,Catharina  Lieberknecht
718,1810,Heinrich  Ottstatt,Catharina  Ottstatt
715,1810,Georg  Pfaff,Catharina  Pfaff
721,1810,Johannes  Schonberger,Catharina  Schenberger
719,1810,Heinrich  Wohlleber,Catharina  Wohlleber
720,1810,Franz  Wohlleber,Catharina  Wohlleber
720,1810,Margriet  Wohlleber,Catharina  Wohlleber
545,1810,Johannes  Abel,Christ  Rathfang
545,1810,Catharina  Abel,Christ  Rathfang
546,1810,Daniel  Clary,Christian  Hausman
546,1810,Barbara  Clary,Christian  Hausman
543,1810,Heinrich  Einstein,Christina  Einstein
717,1810,Georg  Weimer,Christina  Weimer
719,1810,Heinrich  Wohlleber,Conrad  Bebersen
719,1810,Catharina  Wohlleber,Conrad  Bebersen
726,1810,Christian  Schnell,Daniel  Faust
726,1810,Magdalena  Schnell,Daniel  Faust
713,1810,Georg  Ziegler,Dorothea  Ziegler
730,1810,Adam  Adig,Eliesabetha  Adig
710,1810,Johannes  Clary,Eliesabetha  Clary
726,1810,Christian  Schnell,Eliesabetha  Faust
726,1810,Magdalena  Schnell,Eliesabetha  Faust
726,1810,Daniel  Faust,Eliesabetha  Faust
547,1810,Johannes  Kauffelt,Eliesabetha  Herschin
547,1810,Maria  Kauffelt,Eliesabetha  Herschin
542,1810,Georg  Lieberknecht,Eliesabetha  Hersching
542,1810,Catharina  Lieberknecht,Eliesabetha  Hersching
728,1810,Georg  Feg,Eliesabetha  Oberdorff
728,1810,Sussana  Feg,Eliesabetha  Oberdorff
711,1810,Friedrich  Ottstatt,Eliesabetha  Ottstatt
729,1810,Johannes  Pfaff,Eliesabetha  Pfaff
545,1810,Johannes  Abel,Eliesabetha  Rathfang
545,1810,Catharina  Abel,Eliesabetha  Rathfang
545,1810,Christ  Rathfang,Eliesabetha  Rathfang
722,1810,Jacob  Schmitt,Eliesabetha  Schmitt
714,1810,Conrath  Hicks,Eva  Hicks
724,1810,Christ  Dritt,Francis  Dritt
715,1810,Georg  Pfaff,Heinrich  Dellinger
715,1810,Catharina  Pfaff,Heinrich  Dellinger
722,1810,Jacob  Schmitt,Heinrich  Einstein
722,1810,Eliesabetha  Schmitt,Heinrich  Einstein
544,1810,Philip  Jacobs,Heinrich  Geipp
564,1810,Heinrich  Kleyn,Heinrich  Geipp
565,1810,Heinrich  Kleyn,Heinrich  Geipp
544,1810,Catharina  Jacobs,Heinrich  Geipp
564,1810,Catharina  Kleyn,Heinrich  Geipp
565,1810,Catharina  Kleyn,Heinrich  Geipp
712,1810,John  Weber,Heinrich  Weber
718,1810,Heinrich  Ottstatt,Jacob  Holtzel
730,1810,Adam  Adig,Jacob  Holtzel
718,1810,Catharina  Ottstatt,Jacob  Holtzel
730,1810,Eliesabetha  Adig,Jacob  Holtzel
727,1810,Heinrich  Dellinger,Johannes Gilbert 
727,1810,Sophia  Dellinger,Johannes Gilbert 
717,1810,Georg  Weimer,Joseph  Dellinger
729,1810,Johannes  Pfaff,Joseph  Dellinger
717,1810,Christina  Weimer,Joseph  Dellinger
729,1810,Eliesabetha  Pfaff,Joseph  Dellinger
710,1810,Johannes  Clary,Ludwich  Lehmann
710,1810,Eliesabetha  Clary,Ludwich  Lehmann
723,1810,Christofel  Dosch,Magdalena  Dosch
725,1810,Jacob  Imenhauser,Magdalena  Imenhauser
564,1810,Heinrich  Kleyn,Magdalena  Kleyn
565,1810,Heinrich  Kleyn,Magdalena  Kleyn
564,1810,Catharina  Kleyn,Magdalena  Kleyn
565,1810,Catharina  Kleyn,Magdalena  Kleyn
564,1810,Heinrich  Geipp,Magdalena  Kleyn
565,1810,Heinrich  Geipp,Magdalena  Kleyn
726,1810,Christian  Schnell,Magdalena  Schnell
720,1810,Franz  Wohlleber,Margriet  Wohlleber
547,1810,Johannes  Kauffelt,Maria  Kauffelt
713,1810,Georg  Ziegler,Polly  Gilbert
713,1810,Dorothea  Ziegler,Polly  Gilbert
713,1810,Andries  Gilbert,Polly  Gilbert
711,1810,Friedrich  Ottstatt,Rebecca  Schlott
711,1810,Eliesabetha  Ottstatt,Rebecca  Schlott
543,1810,Heinrich  Einstein,Simmon  Einstein
543,1810,Christina  Einstein,Simmon  Einstein
716,1810,Samuel  Clary,Sophia  Clary
727,1810,Heinrich  Dellinger,Sophia  Dellinger
728,1810,Georg  Feg,Sussana  Feg
714,1810,Conrath  Hicks,The  Bernats
716,1810,Samuel  Clary,The  Bernats
723,1810,Christofel  Dosch,The  Bernats
724,1810,Christ  Dritt,The  Bernats
725,1810,Jacob  Imenhauser,The  Bernats
714,1810,Eva  Hicks,The  Bernats
716,1810,Sophia  Clary,The  Bernats
723,1810,Magdalena  Dosch,The  Bernats
724,1810,Francis  Dritt,The  Bernats
725,1810,Magdalena  Imenhauser,The  Bernats
733,1811,Daniel  Oberdorff,Adam  Schenberger
733,1811,Catharina  Oberdorff,Adam  Schenberger
549,1811,Andrew  Gilbert,Anna Maria Gilbert
735,1811,Johannes  Will,Anna Maria Oberdorff
740,1811,Heinrich  Hammer,Anna Maria Oberdorff
735,1811,Catharina  Will,Anna Maria Oberdorff
740,1811,Magdalena  Hammer,Anna Maria Oberdorff
735,1811,Georg Oberdorf ,Anna Maria Oberdorff
740,1811,Georg  Oberdorff,Anna Maria Oberdorff
737,1811,Conrad  Bebersen,Catharina  Bebersen
734,1811,Jacob  Dellinger,Catharina  Dellinger
746,1811,Johannes  Dellinger,Catharina  Dellinger
741,1811,Thomas  Herst,Catharina  Herst
733,1811,Daniel  Oberdorff,Catharina  Oberdorff
550,1811,Michael  Schonberger,Catharina  Schenberger
733,1811,Daniel  Oberdorff,Catharina  Schenberger
733,1811,Catharina  Oberdorff,Catharina  Schenberger
733,1811,Adam  Schenberger,Catharina  Schenberger
735,1811,Johannes  Will,Catharina  Will
732,1811,Jacob  Lipphard,Catharina  Wohlleber
732,1811,Eliesabetha  Lipphard,Catharina  Wohlleber
738,1811,Jacob  Liebeknecht,Christ  Clary
738,1811,Magdalena  Liebeknecht,Christ  Clary
268,1811,Heinrich  Paulis,Christina  Clary
268,1811,Sussana  Paulis,Christina  Clary
745,1811,Lorentz  Cron,Eliesabetha  Cron
548,1811,Georg  Young,Eliesabetha  Dosch
548,1811,Eliesabetha  Young,Eliesabetha  Dosch
736,1811,Johannes  Wilhelm,Eliesabetha  Frey
736,1811,Juliana  Wilhelm,Eliesabetha  Frey
736,1811,Henrich Weber ,Eliesabetha  Frey
622,1811,Jacob  Kauffelt,Eliesabetha  Kauffelt
731,1811,Heinrich  Lipphard,Eliesabetha  Lipphard
732,1811,Jacob  Lipphard,Eliesabetha  Lipphard
739,1811,Friedrich  Miller,Eliesabetha  Miller
739,1811,Sussana  Miller,Eliesabetha  Miller
739,1811,Michael  Miller,Eliesabetha  Miller
734,1811,Jacob  Dellinger,Eliesabetha  Ottstatt
734,1811,Catharina  Dellinger,Eliesabetha  Ottstatt
734,1811,Friedrich  Ottstatt,Eliesabetha  Ottstatt
742,1811,Daniel  Ruby,Eliesabetha  Ruby
741,1811,Thomas  Herst,Eliesabetha  Ruby
741,1811,Catharina  Herst,Eliesabetha  Ruby
548,1811,Georg  Young,Eliesabetha  Young
734,1811,Jacob  Dellinger,Friedrich  Ottstatt
734,1811,Catharina  Dellinger,Friedrich  Ottstatt
746,1811,Johannes  Dellinger,Georg  Abel
746,1811,Catharina  Dellinger,Georg  Abel
740,1811,Heinrich  Hammer,Georg  Oberdorff
740,1811,Magdalena  Hammer,Georg  Oberdorff
735,1811,Johannes  Will,Georg Oberdorf 
735,1811,Catharina  Will,Georg Oberdorf 
743,1811,Christian  Selzer,Hana  Selzer
736,1811,Johannes  Wilhelm,Henrich Weber 
736,1811,Juliana  Wilhelm,Henrich Weber 
731,1811,Heinrich  Lipphard,Jacob  Neff
731,1811,Eliesabetha  Lipphard,Jacob  Neff
551,1811,Samuel  Miller,Johannes  Schonberger
551,1811,Nancy  Miller,Johannes  Schonberger
736,1811,Johannes  Wilhelm,Juliana  Wilhelm
740,1811,Heinrich  Hammer,Magdalena  Hammer
738,1811,Jacob  Liebeknecht,Magdalena  Liebeknecht
742,1811,Daniel  Ruby,Magdalena  Rathfang
745,1811,Lorentz  Cron,Magdalena  Rathfang
742,1811,Eliesabetha  Ruby,Magdalena  Rathfang
745,1811,Eliesabetha  Cron,Magdalena  Rathfang
549,1811,Andrew  Gilbert,Magdalena  Ziegler
549,1811,Anna Maria Gilbert,Magdalena  Ziegler
549,1811,Mich  Ziegler,Magdalena  Ziegler
549,1811,Andrew  Gilbert,Mich  Ziegler
549,1811,Anna Maria Gilbert,Mich  Ziegler
622,1811,Jacob  Kauffelt,Michael  Kauffelt
622,1811,Eliesabetha  Kauffelt,Michael  Kauffelt
739,1811,Friedrich  Miller,Michael  Miller
739,1811,Sussana  Miller,Michael  Miller
551,1811,Samuel  Miller,Nancy  Miller
550,1811,Michael  Schonberger,Polly  Schonberger
550,1811,Catharina  Schenberger,Polly  Schonberger
558,1811,Jacob  Neff,Regina  Neff
731,1811,Heinrich  Lipphard,Regina  Neff
731,1811,Eliesabetha  Lipphard,Regina  Neff
731,1811,Jacob  Neff,Regina  Neff
744,1811,Jacob  Smith,Rusy  Smith
739,1811,Friedrich  Miller,Sussana  Miller
268,1811,Heinrich  Paulis,Sussana  Paulis
558,1811,Jacob  Neff,The  Bernats
737,1811,Conrad  Bebersen,The  Bernats
743,1811,Christian  Selzer,The  Bernats
744,1811,Jacob  Smith,The  Bernats
558,1811,Regina  Neff,The  Bernats
737,1811,Catharina  Bebersen,The  Bernats
743,1811,Hana  Selzer,The  Bernats
744,1811,Rusy  Smith,The  Bernats
754,1812,Johannes  Bayer,Anna Maria  Weber
552,1812,Georg  Oberdorff,Anna Maria Oberdorff
759,1812,Heinrich  Ottstatt,Baltzer  Schonberger
759,1812,Catharina  Ottstatt,Baltzer  Schonberger
556,1812,Peter  Abe,Catharina  Abe
557,1812,Peter  Abel,Catharina  Abel
760,1812,Conrad  Bebersen,Catharina  Bebersen
760,1812,Conrad  Bebersen,Catharina  Bebersen
760,1812,Catharina  Bebersen,Catharina  Bebersen
760,1812,Conrad  Bebersen,Catharina  Bebersen
554,1812,Philip  Jacobs,Catharina  Jacobs
748,1812,Daniel  Oberdorff,Catharina  Oberdorff
759,1812,Heinrich  Ottstatt,Catharina  Ottstatt
555,1812,Georg  Pfaff,Catharina  Pfaff
757,1812,Johannes  Schonberger,Catharina  Schenberger
759,1812,Heinrich  Ottstatt,Catharina  Schenberger
759,1812,Catharina  Ottstatt,Catharina  Schenberger
759,1812,Baltzer  Schonberger,Catharina  Schenberger
553,1812,Philip  Lipphard,"Catharina Vogt ""An Illegitimate Child"""
553,1812,Elisasbeth  Voigt,"Catharina Vogt ""An Illegitimate Child"""
559,1812,Georg  Sculy,Christian  Rathfang
559,1812,Dorothea  Sculy,Christian  Rathfang
555,1812,Georg  Pfaff,Christina  Paf
555,1812,Catharina  Pfaff,Christina  Paf
760,1812,Conrad  Bebersen,Conrad  Bebersen
760,1812,Catharina  Bebersen,Conrad  Bebersen
754,1812,Johannes  Bayer,Conrad  Leber
754,1812,Anna Maria  Weber,Conrad  Leber
554,1812,Philip  Jacobs,Daniel  Kauffelt
554,1812,Catharina  Jacobs,Daniel  Kauffelt
559,1812,Georg  Sculy,Dorothea  Sculy
560,1812,Johannes  Clary,Eliesabetha  Clary
750,1812,Michael  Dellinger,Eliesabetha  Dellinger
749,1812,Philip  Schafer,Eliesabetha  Dosch
749,1812,Eliesabetha  Schafer,Eliesabetha  Dosch
756,1812,Christian  Flory,Eliesabetha  Flory
623,1812,Jacob  Kauffelt,Eliesabetha  Kauffelt
753,1812,Heinrich  Lipphard,Eliesabetha  Lipphard
761,1812,Jacob  Lipphard,Eliesabetha  Lipphard
747,1812,Friedrich  Ottstatt,Eliesabetha  Ottstatt
560,1812,Johannes  Clary,Eliesabetha  Ottstatt
560,1812,Eliesabetha  Clary,Eliesabetha  Ottstatt
560,1812,Fried  Ottstatt,Eliesabetha  Ottstatt
559,1812,Georg  Sculy,Eliesabetha  Rathfang
559,1812,Dorothea  Sculy,Eliesabetha  Rathfang
559,1812,Christian  Rathfang,Eliesabetha  Rathfang
749,1812,Philip  Schafer,Eliesabetha  Schafer
557,1812,Peter  Abel,Eliesabetha  Will
557,1812,Catharina  Abel,Eliesabetha  Will
553,1812,Philip  Lipphard,Elisasbeth  Voigt
755,1812,Christian  Dritt,Frena  Dritt
560,1812,Johannes  Clary,Fried  Ottstatt
560,1812,Eliesabetha  Clary,Fried  Ottstatt
561,1812,Stophel  Ruby,Georg  Abel
561,1812,Regina  Ruby,Georg  Abel
751,1812,Christoph  Dosch,Heinrich  Dritt
751,1812,Magdalena  Dosch,Heinrich  Dritt
750,1812,Michael  Dellinger,Jacob  Liebeknecht
750,1812,Eliesabetha  Dellinger,Jacob  Liebeknecht
758,1812,Johannes  Wilhelm,Juliana  Frey
758,1812,July  Wilhelm,Juliana  Frey
758,1812,Philip  Frey,Juliana  Frey
758,1812,Johannes  Wilhelm,July  Wilhelm
751,1812,Christoph  Dosch,Magdalena  Dosch
750,1812,Michael  Dellinger,Magdalena  Liebeknecht
750,1812,Eliesabetha  Dellinger,Magdalena  Liebeknecht
750,1812,Jacob  Liebeknecht,Magdalena  Liebeknecht
561,1812,Stophel  Ruby,Margriet  Abel
561,1812,Regina  Ruby,Margriet  Abel
561,1812,Georg  Abel,Margriet  Abel
752,1812,John  Dritt,Maria  Dritt
754,1812,Johannes  Bayer,Maria  Leber
754,1812,Anna Maria  Weber,Maria  Leber
754,1812,Conrad  Leber,Maria  Leber
758,1812,Johannes  Wilhelm,Philip  Frey
758,1812,July  Wilhelm,Philip  Frey
561,1812,Stophel  Ruby,Regina  Ruby
747,1812,Friedrich  Ottstatt,Sophia  Schlott
747,1812,Eliesabetha  Ottstatt,Sophia  Schlott
757,1812,Johannes  Schonberger,Sussana  Ziegel
757,1812,Catharina  Schenberger,Sussana  Ziegel
552,1812,Georg  Oberdorff,The  Bernats
556,1812,Peter  Abe,The  Bernats
623,1812,Jacob  Kauffelt,The  Bernats
748,1812,Daniel  Oberdorff,The  Bernats
752,1812,John  Dritt,The  Bernats
753,1812,Heinrich  Lipphard,The  Bernats
755,1812,Christian  Dritt,The  Bernats
761,1812,Jacob  Lipphard,The  Bernats
552,1812,Anna Maria Oberdorff,The  Bernats
556,1812,Catharina  Abe,The  Bernats
623,1812,Eliesabetha  Kauffelt,The  Bernats
748,1812,Catharina  Oberdorff,The  Bernats
752,1812,Maria  Dritt,The  Bernats
753,1812,Eliesabetha  Lipphard,The  Bernats
755,1812,Frena  Dritt,The  Bernats
761,1812,Eliesabetha  Lipphard,The  Bernats
756,1812,Christian  Flory,William  Nicolaus
756,1812,Eliesabetha  Flory,William  Nicolaus
771,1813,Michael  Paulis,Adam  Paul
771,1813,Rebecca  Paulis,Adam  Paul
772,1813,Johannes  Knepfiehl,Anna Margaretha Pfaff
772,1813,Catharina  Knepfiehl,Anna Margaretha Pfaff
772,1813,Friederich Pfaf  ,Anna Margaretha Pfaff
774,1813,Johannes  Bayer,Anna Maria  Weber
762,1813,Adam  Adig,Anna Maria  Will
762,1813,Eliesabetha  Adig,Anna Maria  Will
764,1813,And  Gilbert,Anna Maria Gilbert
570,1813,Georg  Oberdorff,Anna Maria Oberdorff
765,1813,Johannes  Omig,Anna Maria Omig
567,1813,Johannes  Abel,Catharina  Abel
569,1813,Johannes  Dellinger,Catharina  Dellinger
770,1813,Jacob  Dellinger,Catharina  Dellinger
569,1813,Johannes  Dellinger,Catharina  Dellinger
569,1813,Catharina  Dellinger,Catharina  Dellinger
569,1813,Joseph  Dellinger,Catharina  Dellinger
566,1813,Philip  Jacob,Catharina  Jacob
563,1813,Heinrich  Kleyn,Catharina  Kleyn
772,1813,Johannes  Knepfiehl,Catharina  Knepfiehl
767,1813,Friedrich  Miller,Catharina  Kummerle
767,1813,Sussana  Miller,Catharina  Kummerle
767,1813,Georg Kummerle  ,Catharina  Kummerle
566,1813,Philip  Jacob,Catharina  Liebeknecht
766,1813,Jacob  Liebeknecht,Catharina  Liebeknecht
566,1813,Catharina  Jacob,Catharina  Liebeknecht
766,1813,Magdalena  Liebeknecht,Catharina  Liebeknecht
566,1813,Georg  Liebeknecht,Catharina  Liebeknecht
766,1813,Georg  Liebeknecht,Catharina  Liebeknecht
770,1813,Jacob  Dellinger,Catharina  Ottstatt
770,1813,Catharina  Dellinger,Catharina  Ottstatt
763,1813,Johannes  Pfaff,Catharina  Pfaff
763,1813,Eliesabetha  Pfaff,Catharina  Pfaff
763,1813,Georg  Pfaff,Catharina  Pfaff
571,1813,Georg  Ahl,Catharina  Will
570,1813,Georg  Oberdorff,Catharina  Wohlleber
570,1813,Anna Maria Oberdorff,Catharina  Wohlleber
777,1813,Georg  Young,Conrad  Leber
777,1813,Eliesabetha  Young,Conrad  Leber
572,1813,Heinrich  Dellinger,Daniel  Voigt
572,1813,Sussana  Dellinger,Daniel  Voigt
762,1813,Adam  Adig,Eliesabetha  Adig
776,1813,Nicklos  Leber,Eliesabetha  Leber
773,1813,Peter  Manges,Eliesabetha  Manges
771,1813,Michael  Paulis,Eliesabetha  Paulis
771,1813,Rebecca  Paulis,Eliesabetha  Paulis
771,1813,Adam  Paul,Eliesabetha  Paulis
763,1813,Johannes  Pfaff,Eliesabetha  Pfaff
563,1813,Heinrich  Kleyn,Eliesabetha  Stauzeberger
563,1813,Catharina  Kleyn,Eliesabetha  Stauzeberger
563,1813,Georg  Stauzeberger,Eliesabetha  Stauzeberger
572,1813,Heinrich  Dellinger,Eliesabetha  Voigt
572,1813,Sussana  Dellinger,Eliesabetha  Voigt
572,1813,Daniel  Voigt,Eliesabetha  Voigt
777,1813,Georg  Young,Eliesabetha  Young
772,1813,Johannes  Knepfiehl,Friederich Pfaf  
772,1813,Catharina  Knepfiehl,Friederich Pfaf  
571,1813,Georg  Ahl,Georg  Ahl
571,1813,Catharina  Will,Georg  Ahl
566,1813,Philip  Jacob,Georg  Liebeknecht
766,1813,Jacob  Liebeknecht,Georg  Liebeknecht
566,1813,Catharina  Jacob,Georg  Liebeknecht
766,1813,Magdalena  Liebeknecht,Georg  Liebeknecht
763,1813,Johannes  Pfaff,Georg  Pfaff
763,1813,Eliesabetha  Pfaff,Georg  Pfaff
563,1813,Heinrich  Kleyn,Georg  Stauzeberger
563,1813,Catharina  Kleyn,Georg  Stauzeberger
767,1813,Friedrich  Miller,Georg Kummerle  
767,1813,Sussana  Miller,Georg Kummerle  
568,1813,Christian  Heindel,Jacob  Heindel
568,1813,Rebecca  Heindel,Jacob  Heindel
773,1813,Peter  Manges,Jacob  Liebeknecht
773,1813,Eliesabetha  Manges,Jacob  Liebeknecht
569,1813,Johannes  Dellinger,Joseph  Dellinger
569,1813,Catharina  Dellinger,Joseph  Dellinger
562,1813,Heinrich  Dellinger,Juliana  Clary
562,1813,Sophia  Dellinger,Juliana  Clary
562,1813,Peter  Clary,Juliana  Clary
768,1813,Georg  Gohn,Magdalena  Gohn
775,1813,Heinrich  Hammer,Magdalena  Hammer
769,1813,Jacob  Imenhauser,Magdalena  Imenhauser
766,1813,Jacob  Liebeknecht,Magdalena  Liebeknecht
567,1813,Johannes  Abel,Magdalena  Rathfang
567,1813,Catharina  Abel,Magdalena  Rathfang
571,1813,Georg  Ahl,Margriet  Ahl
571,1813,Catharina  Will,Margriet  Ahl
571,1813,Georg  Ahl,Margriet  Ahl
775,1813,Heinrich  Hammer,Michael  Schandling
775,1813,Magdalena  Hammer,Michael  Schandling
562,1813,Heinrich  Dellinger,Peter  Clary
562,1813,Sophia  Dellinger,Peter  Clary
768,1813,Georg  Gohn,Polly  Gohn
768,1813,Magdalena  Gohn,Polly  Gohn
774,1813,Johannes  Bayer,Polly  Weber
774,1813,Anna Maria  Weber,Polly  Weber
568,1813,Christian  Heindel,Rebecca  Heindel
771,1813,Michael  Paulis,Rebecca  Paulis
562,1813,Heinrich  Dellinger,Sophia  Dellinger
572,1813,Heinrich  Dellinger,Sussana  Dellinger
568,1813,Christian  Heindel,Sussana  Heindel
568,1813,Rebecca  Heindel,Sussana  Heindel
568,1813,Jacob  Heindel,Sussana  Heindel
767,1813,Friedrich  Miller,Sussana  Miller
765,1813,Johannes  Omig,The
765,1813,Anna Maria Omig,The
764,1813,And  Gilbert,The  Bernats
769,1813,Jacob  Imenhauser,The  Bernats
776,1813,Nicklos  Leber,The  Bernats
764,1813,Anna Maria Gilbert,The  Bernats
769,1813,Magdalena  Imenhauser,The  Bernats
776,1813,Eliesabetha  Leber,The  Bernats
575,1814,Peter  Clary,Anna  Meyer
575,1814,Juliana  Clary,Anna  Meyer
575,1814,Georg Weinhold ,Anna  Meyer
581,1814,Johannes  Gilbert,Anna Maria Gilbert
793,1814,Adam  Adig,Anna Maria Gohn
793,1814,Eliesabetha  Adig,Anna Maria Gohn
792,1814,Johannes  Kauffelt,Barbara  Striebich
792,1814,Sussana  Kauffelt,Barbara  Striebich
578,1814,Peter  Abel,Catharina  Abel
578,1814,Peter  Abel,Catharina  Abel
578,1814,Catharina  Abel,Catharina  Abel
578,1814,Georg  Abel,Catharina  Abel
785,1814,Conrad  Bebersen,Catharina  Bebersen
580,1814,Heinrich  Kleyn,Catharina  Kleyn
778,1814,Georg  Ziegler,Catharina  Kleyn
778,1814,Dorothea  Ziegler,Catharina  Kleyn
778,1814,Heinrich  Kleyn,Catharina  Kleyn
576,1814,Georg  Liebeknecht,Catharina  Liebeknecht
781,1814,Georg  Pfaff,Catharina  Ottstatt
781,1814,Catharina  Pfaff,Catharina  Ottstatt
781,1814,Georg  Pfaff,Catharina  Pfaff
